Hs in m, Tp in sec, Dp in deg, Depth in m

 yr,  mo,  da,  hr,  mn,  sc,  Hs,  H1/10, H1/3, Hmax,  Tp, T1/10, T1/3, Tmax,   Dp,  Depth,     CM,       CD
22,11,03,00,27,00,0.23,0.32,0.26,0.39, 9.8, 5.3, 4.5, 8.1, 169, 10.140,   0.146,   253
22,11,03,02,27,00,0.19,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 11.042,   0.196,   335
22,11,03,04,27,00,0.16,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 12.253,   0.208,   341
22,11,03,06,27,00,0.30,0.38,0.30,0.49, 9.8, 5.1, 4.1, 6.4, 193, 12.722,   0.047,    15
22,11,03,08,27,00,0.20,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 12.150,   0.157,   149
22,11,03,10,27,00,0.16,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 189, 10.920,   0.164,   191
22,11,03,12,27,00,0.19,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 189, 10.425,   0.122,   253
22,11,03,14,27,00,0.22,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 165, 11.102,   0.169,   321
22,11,03,16,27,00,0.34,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 185, 12.274,   0.221,   339
22,11,03,18,27,00,0.32,0.41,0.34,0.58, 9.8, 3.8, 3.5, 3.3, 161, 12.928,   0.090,     4
22,11,03,20,27,00,0.52,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 168, 12.443,   0.173,   139
22,11,03,22,27,00,0.52,-0.00,-0.00,-0.00, 3.3,-0.1,-0.1,-0.1, 213, 11.023,   0.181,   163
22,11,04,00,27,00,0.62,-0.00,-0.00,-0.00, 3.0,-0.1,-0.1,-0.1, 213, 10.089,   0.031,   234
22,11,04,02,27,00,0.69,0.85,0.71,1.10, 3.9, 3.9, 4.0, 6.9, 205, 10.549,   0.118,   294
22,11,04,04,27,00,0.66,0.90,0.79,1.02, 3.5, 4.0, 3.8, 4.4, 225, 11.807,   0.195,   356
22,11,04,06,27,00,0.72,0.89,0.73,1.19, 3.3, 4.2, 4.2, 3.4, 196, 12.749,   0.122,     6
22,11,04,08,27,00,0.83,1.00,0.83,1.44, 5.1, 4.4, 4.4, 3.9, 213, 12.655,   0.171,   123
22,11,04,10,27,00,0.67,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 209, 11.400,   0.200,   164
22,11,04,12,27,00,0.51,0.65,0.53,0.90, 6.1, 4.4, 4.4, 4.4, 209, 10.270,   0.068,   203
22,11,04,14,27,00,0.63,0.80,0.66,1.09, 6.1, 4.5, 4.5, 5.9, 205, 10.370,   0.073,   322
22,11,04,16,27,00,0.64,0.81,0.67,0.98, 3.5, 4.3, 4.2, 4.4, 180, 11.506,   0.205,   339
22,11,04,18,27,00,0.58,0.70,0.58,1.01, 6.1, 4.3, 4.2, 4.8, 209, 12.634,   0.161,   337
22,11,04,20,27,00,0.74,0.89,0.75,1.16, 3.9, 4.3, 4.2, 5.4, 188, 12.748,   0.105,   105
22,11,04,22,27,00,0.69,0.96,0.81,1.11, 3.9, 4.0, 3.8, 5.8, 217, 11.666,   0.264,   142
22,11,05,00,27,00,0.64,0.80,0.66,0.99, 4.7, 4.2, 4.2, 4.3, 197, 10.216,   0.144,   184
22,11,05,02,27,00,0.62,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 202, 10.081,   0.078,   309
22,11,05,04,27,00,0.70,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 197, 11.128,   0.172,   350
22,11,05,06,27,00,0.67,-0.00,-0.00,-0.00, 3.1,-0.1,-0.1,-0.1, 185, 12.451,   0.191,   344
22,11,05,08,27,00,0.70,0.84,0.69,1.15, 5.6, 4.6, 4.5, 5.0, 201, 12.891,   0.063,    65
22,11,05,10,27,00,0.71,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 217, 12.087,   0.270,   140
22,11,05,12,27,00,0.69,0.88,0.73,1.16, 3.9, 4.0, 4.1, 3.0, 213, 10.538,   0.187,   170
22,11,05,14,27,00,0.73,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 209, 10.018,   0.027,   333
22,11,05,16,27,00,0.74,1.00,0.86,1.32, 3.5, 4.1, 4.0, 4.6, 193, 10.823,   0.132,   356
22,11,05,18,27,00,0.78,-0.00,-0.00,-0.00, 3.5,-0.1,-0.1,-0.1, 180, 12.197,   0.217,   346
22,11,05,20,27,00,0.79,0.95,0.79,1.32, 5.6, 4.5, 4.5, 5.5, 189, 12.857,   0.095,    24
22,11,05,22,27,00,0.85,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 201, 12.250,   0.233,   135
22,11,06,00,27,00,0.68,0.91,0.77,1.09, 3.9, 4.0, 4.1, 3.8, 197, 10.663,   0.213,   187
22,11,06,02,27,00,0.52,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 181,  9.901,   0.056,   287
22,11,06,04,27,00,0.66,0.84,0.71,0.97, 6.1, 4.8, 4.7, 4.9, 201, 10.592,   0.115,   318
22,11,06,06,27,00,0.63,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 189, 12.040,   0.259,   341
22,11,06,08,27,00,0.57,0.70,0.58,0.96, 6.1, 4.6, 4.4, 4.1, 209, 12.981,   0.196,   355
22,11,06,10,27,00,0.64,0.78,0.65,-0.00, 5.6, 4.4, 4.4,-0.1, 201, 12.642,   0.140,   122
22,11,06,12,27,00,0.69,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 209, 11.108,   0.244,   175
22,11,06,14,27,00,0.62,-0.00,-0.00,-0.00, 4.7,-0.1,-0.1,-0.1, 197,  9.946,   0.033,   183
22,11,06,16,27,00,0.71,0.89,0.74,1.21, 3.0, 4.5, 4.5, 4.1, 202, 10.341,   0.100,   279
22,11,06,18,27,00,0.65,0.88,0.76,1.09, 4.4, 4.1, 3.9, 7.4, 197, 11.701,   0.247,   344
22,11,06,20,27,00,0.70,0.88,0.73,1.09, 3.1, 3.9, 4.0, 4.1, 165, 12.776,   0.208,   346
22,11,06,22,27,00,0.93,1.10,0.91,1.44, 3.7, 4.3, 4.4, 4.3, 214, 12.753,   0.084,   112
22,11,07,00,27,00,0.89,-0.00,-0.00,-0.00, 4.7,-0.1,-0.1,-0.1, 197, 11.397,   0.236,   157
22,11,07,02,27,00,0.97,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 194, 10.103,   0.108,   174
22,11,07,04,27,00,0.92,1.14,0.95,1.56, 3.9, 4.7, 4.7, 4.4, 169, 10.273,   0.120,   306
22,11,07,06,27,00,0.85,1.08,0.91,1.41, 6.1, 4.5, 4.3, 5.1, 201, 11.533,   0.212,   345
22,11,07,08,27,00,1.02,1.27,1.02,1.79, 6.1, 4.9, 4.8, 5.4, 210, 12.765,   0.199,   349
22,11,07,10,27,00,1.13,1.38,1.12,1.83, 6.1, 4.8, 4.9, 4.3, 206, 12.910,   0.083,   120
22,11,07,12,27,00,0.95,1.16,1.01,1.45, 4.1, 4.5, 4.3, 5.8, 180, 11.639,   0.256,   141
22,11,07,14,27,00,0.97,-0.00,-0.00,-0.00, 3.9,-0.1,-0.1,-0.1, 201, 10.018,   0.156,   182
22,11,07,16,27,00,1.13,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 193,  9.855,   0.066,   313
22,11,07,18,27,00,1.15,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 198, 10.898,   0.189,     0
22,11,07,20,27,00,1.12,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 194, 12.247,   0.180,     1
22,11,07,22,27,00,1.07,1.69,1.38,2.18, 6.1, 6.4, 6.1, 5.8, 201, 12.653,   0.081,   118
22,11,08,00,27,00,0.69,0.90,0.78,-0.00, 7.5, 5.0, 4.6,-0.1, 201, 11.720,   0.238,   147
22,11,08,02,27,00,0.67,0.84,0.70,1.16, 6.1, 5.0, 4.6, 5.1, 200, 10.166,   0.163,   201
22,11,08,04,27,00,0.69,-0.00,-0.00,-0.00, 3.1,-0.1,-0.1,-0.1, 277,  9.880,   0.130,   271
22,11,08,06,27,00,0.79,1.01,0.91,-0.00, 7.5, 5.0, 4.4,-0.1, 193, 10.889,   0.137,   340
22,11,08,08,27,00,0.84,-0.00,-0.00,-0.00, 3.5,-0.1,-0.1,-0.1, 293, 12.372,   0.302,   341
22,11,08,10,27,00,0.94,1.10,0.91,1.52, 3.5, 4.0, 4.0, 4.3, 283, 12.956,   0.035,     8
22,11,08,12,27,00,0.91,-0.00,-0.00,-0.00, 2.6,-0.1,-0.1,-0.1, 276, 12.120,   0.270,   151
22,11,08,14,27,00,0.82,1.01,0.84,1.31, 8.5, 4.6, 4.6, 5.0, 209, 10.419,   0.198,   180
22,11,08,16,27,00,0.68,1.24,1.07,-0.00,25.6,19.5, 9.5,-0.1, 205,  9.691,   0.033,   312
22,11,08,18,27,00,0.60,0.75,0.61,1.12, 7.5, 5.7, 5.0, 5.8, 193, 10.382,   0.115,   321
22,11,08,20,27,00,0.64,0.89,0.76,1.09, 2.6, 4.2, 4.1, 8.8, 321, 11.767,   0.284,   336
22,11,08,22,27,00,0.74,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 212, 12.604,   0.148,   351
22,11,09,00,27,00,0.86,-0.00,-0.00,-0.00, 2.7,-0.1,-0.1,-0.1, 333, 12.214,   0.145,   138
22,11,09,02,27,00,0.70,-0.00,-0.00,-0.00, 2.3,-0.1,-0.1,-0.1, 205, 10.805,   0.213,   187
22,11,09,04,27,00,0.30,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 193, 10.096,   0.152,   251
22,11,09,06,27,00,0.34,0.55,0.41,0.69, 7.5, 4.3, 4.1, 5.3, 209, 10.705,   0.133,   323
22,11,09,08,27,00,0.22,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 332, 12.136,   0.259,   339
22,11,09,10,27,00,0.24,0.34,0.27,0.47, 7.5, 4.2, 3.7, 4.0, 193, 13.093,   0.076,   312
22,11,09,12,27,00,0.23,0.36,0.29,-0.00,11.6, 5.5, 4.9,-0.1, 185, 12.854,   0.199,   160
22,11,09,14,27,00,0.31,0.66,0.56,-0.00,18.3, 5.1, 4.4,-0.1, 169, 11.366,   0.217,   177
22,11,09,16,27,00,0.25,0.36,0.29,-0.00,25.6, 4.8, 4.0,-0.1, 165, 10.212,   0.140,   223
22,11,09,18,27,00,0.22,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 181, 10.479,   0.127,   284
22,11,09,20,27,00,0.25,0.46,0.35,0.68,11.6, 5.8, 5.2, 8.0, 153, 11.687,   0.254,   341
22,11,09,22,27,00,0.31,0.55,0.45,0.67,11.6, 8.1, 7.5, 6.8, 205, 12.726,   0.204,   338
22,11,10,00,27,00,0.32,0.42,0.35,0.58,11.6, 5.2, 4.3, 6.1, 173, 12.732,   0.071,   189
22,11,10,02,27,00,0.53,0.68,0.55,0.98, 3.1, 3.4, 3.5, 2.8, 213, 11.577,   0.285,   149
22,11,10,04,27,00,0.58,0.75,0.60,1.01, 3.7, 3.7, 3.7, 3.8, 213, 10.437,   0.110,   171
22,11,10,06,27,00,0.85,1.06,0.89,1.39, 4.1, 4.0, 3.9, 3.9, 213, 10.586,   0.106,   332
22,11,10,08,27,00,0.92,1.18,1.01,-0.00, 4.7, 4.4, 4.1,-0.1, 196, 11.716,   0.162,     1
22,11,10,10,27,00,1.36,1.64,1.35,2.27, 4.7, 4.9, 5.1, 4.5, 181, 12.854,   0.118,   350
22,11,10,12,27,00,1.29,1.58,1.29,2.16, 5.1, 5.4, 5.5, 4.8, 214, 12.893,   0.154,   114
22,11,10,14,27,00,0.98,1.26,1.07,1.69, 7.5, 5.3, 5.0, 6.5, 211, 11.608,   0.216,   146
22,11,10,16,27,00,0.90,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 209, 10.109,   0.170,   189
22,11,10,18,27,00,0.83,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 205,  9.867,   0.100,   302
22,11,10,20,27,00,0.83,1.06,0.94,1.38, 8.5, 5.3, 4.9, 5.9, 185, 10.784,   0.171,   343
22,11,10,22,27,00,0.98,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 205, 12.079,   0.195,   338
22,11,11,00,27,00,1.01,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 12.496,   0.071,    46
22,11,11,02,27,00,0.93,1.09,0.96,1.35, 7.5, 5.0, 4.8, 4.0, 209, 11.764,   0.259,   142
22,11,11,04,27,00,0.82,1.03,0.88,1.27, 8.5, 6.0, 5.6, 6.8, 157, 10.533,   0.173,   186
22,11,11,06,27,00,0.83,1.04,0.88,1.30, 7.5, 6.2, 6.0, 5.6, 197, 10.360,   0.083,   292
22,11,11,08,27,00,0.86,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 201, 11.214,   0.148,   329
22,11,11,10,27,00,0.79,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 193, 12.493,   0.261,   332
22,11,11,12,27,00,0.73,0.90,0.74,1.15, 7.5, 6.6, 6.4, 7.3, 206, 13.002,   0.071,   287
22,11,11,14,27,00,0.61,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 209, 12.289,   0.186,   151
22,11,11,16,27,00,0.62,0.83,0.72,0.95, 6.7, 5.2, 5.4, 8.4, 169, 10.814,   0.174,   201
22,11,11,18,27,00,0.49,0.68,0.55,0.87, 6.7, 5.7, 5.5, 5.3, 185, 10.157,   0.107,   245
22,11,11,20,27,00,0.58,0.88,0.76,1.02, 6.1, 4.9, 4.9, 4.8, 172, 10.735,   0.132,   306
22,11,11,22,27,00,0.65,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 185, 11.934,   0.302,   338
22,11,12,00,27,00,0.57,0.69,0.57,0.82, 5.6, 4.6, 4.4, 4.3, 192, 12.645,   0.145,   338
22,11,12,02,27,00,0.76,-0.00,-0.00,-0.00, 3.5,-0.1,-0.1,-0.1, 193, 12.333,   0.072,   115
22,11,12,04,27,00,0.96,-0.00,-0.00,-0.00, 4.4,-0.1,-0.1,-0.1, 161, 11.201,   0.100,   150
22,11,12,06,27,00,1.03,1.23,1.06,-0.00, 5.1, 4.1, 4.2,-0.1, 189, 10.561,   0.066,   241
22,11,12,08,27,00,1.68,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 173, 11.085,   0.117,   311
22,11,12,10,27,00,1.61,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 201, 12.175,   0.203,   345
22,11,12,12,27,00,1.51,1.94,1.60,2.49, 7.5, 6.1, 6.1, 6.4, 173, 12.852,   0.055,   340
22,11,12,14,27,00,1.83,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 202, 12.601,   0.136,   121
22,11,12,16,27,00,1.73,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 11.176,   0.129,   168
22,11,12,18,27,00,1.61,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 165, 10.119,   0.074,   203
22,11,12,20,27,00,1.61,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 184, 10.211,   0.054,   359
22,11,12,22,27,00,1.42,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 11.108,   0.158,     7
22,11,13,00,27,00,1.11,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 186, 12.150,   0.212,   341
22,11,13,02,27,00,1.06,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 201, 12.238,   0.088,   145
22,11,13,04,27,00,1.01,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 185, 11.375,   0.206,   164
22,11,13,06,27,00,1.24,1.43,1.23,1.77, 9.8, 9.3, 9.3,10.3, 137, 10.581,   0.187,   222
22,11,13,08,27,00,0.91,1.10,0.96,1.36,11.6, 7.2, 6.3, 8.8, 177, 10.687,   0.144,   278
22,11,13,10,27,00,0.86,1.09,0.96,-0.00, 9.8, 7.2, 6.4,-0.1, 185, 11.688,   0.244,   337
22,11,13,12,27,00,0.91,-0.00,-0.00,-0.00,11.6,-0.1,-0.1,-0.1, 197, 12.624,   0.229,   336
22,11,13,14,27,00,0.83,1.14,0.94,1.56, 9.8, 9.2, 9.1, 9.6, 190, 12.756,   0.036,   226
22,11,13,16,27,00,0.80,1.00,0.93,1.10, 9.8, 4.4, 4.2, 9.3, 189, 11.874,   0.145,   161
22,11,13,18,27,00,0.66,0.96,0.82,-0.00, 9.8, 4.8, 4.5,-0.1, 193, 10.685,   0.206,   229
22,11,13,20,27,00,0.80,1.01,0.85,1.30, 9.8, 7.1, 7.1, 8.5, 152, 10.480,   0.172,   251
22,11,13,22,27,00,0.70,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 181, 11.130,   0.161,   324
22,11,14,00,27,00,0.61,1.03,0.97,-0.00, 7.5, 5.0, 4.6,-0.1, 189, 12.135,   0.204,   314
22,11,14,02,27,00,1.32,-0.00,-0.00,-0.00, 3.3,-0.1,-0.1,-0.1, 269, 12.509,   0.054,   155
22,11,14,04,27,00,1.41,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 261, 11.849,   0.196,   136
22,11,14,06,27,00,0.90,1.17,1.02,-0.00, 8.5, 5.2, 4.4,-0.1, 209, 10.770,   0.122,   154
22,11,14,08,27,00,1.10,1.31,1.11,1.75, 8.5, 6.0, 5.6, 7.4, 205, 10.542,   0.051,   346
22,11,14,10,27,00,1.10,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 180, 11.108,   0.122,    13
22,11,14,12,27,00,1.08,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 185, 11.991,   0.134,     8
22,11,14,14,27,00,1.09,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 189, 12.482,   0.068,    86
22,11,14,16,27,00,0.70,0.99,0.90,1.13, 8.5, 4.1, 3.8, 7.6, 193, 11.941,   0.218,   139
22,11,14,18,27,00,0.72,1.00,0.86,1.23, 8.5, 4.9, 4.5, 5.1, 161, 10.846,   0.142,   181
22,11,14,20,27,00,0.73,0.85,0.70,1.26, 7.5, 6.1, 5.6, 4.6, 209, 10.233,   0.090,   255
22,11,14,22,27,00,0.71,0.88,0.71,1.16, 8.5, 6.5, 5.7, 7.4, 193, 10.588,   0.106,   265
22,11,15,00,27,00,0.61,0.77,0.63,1.00, 7.5, 6.4, 5.8, 6.8, 197, 11.520,   0.102,   341
22,11,15,02,27,00,0.49,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 189, 12.205,   0.011,     6
22,11,15,04,27,00,0.50,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 220, 12.099,   0.165,   150
22,11,15,06,27,00,0.53,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 153, 11.256,   0.233,   179
22,11,15,08,27,00,0.48,0.62,0.49,0.86, 6.7, 5.3, 5.0, 6.4, 208, 10.775,   0.107,   224
22,11,15,10,27,00,0.38,0.64,0.52,0.78, 6.1, 5.4, 4.8, 3.9, 205, 11.051,   0.134,   270
22,11,15,12,27,00,0.42,0.55,0.44,0.66, 7.5, 4.1, 3.7, 4.4, 189, 11.893,   0.123,   301
22,11,15,14,27,00,0.31,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 197, 12.571,   0.033,   288
22,11,15,16,27,00,0.53,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 225, 12.483,   0.133,   150
22,11,15,18,27,00,0.31,0.43,0.35,0.60, 5.1, 5.4, 5.0, 6.4, 208, 11.531,   0.236,   166
22,11,15,20,27,00,0.30,0.42,0.34,0.52, 8.5, 6.7, 6.3, 5.5, 153, 10.584,   0.091,   204
22,11,15,22,27,00,0.29,0.40,0.33,0.51, 7.5, 6.6, 6.1, 5.9, 181, 10.559,   0.116,   265
22,11,16,00,27,00,0.23,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 161, 11.304,   0.170,   329
22,11,16,02,27,00,0.39,0.67,0.62,-0.00, 8.5, 5.8, 5.3,-0.1, 179, 12.193,   0.234,   326
22,11,16,04,27,00,0.22,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 185, 12.407,   0.036,   287
22,11,16,06,27,00,0.31,0.41,0.33,0.50, 8.5, 5.2, 4.5, 5.4, 193, 11.869,   0.106,   180
22,11,16,08,27,00,0.18,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 197, 11.095,   0.164,   202
22,11,16,10,27,00,0.24,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 177, 11.019,   0.130,   260
22,11,16,12,27,00,0.75,0.90,0.75,1.19, 3.1, 3.3, 3.4, 2.9, 169, 11.593,   0.166,   326
22,11,16,14,27,00,0.86,-0.00,-0.00,-0.00, 4.4,-0.1,-0.1,-0.1, 169, 12.373,   0.164,   333
22,11,16,16,27,00,0.84,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 173, 12.599,   0.039,   132
22,11,16,18,27,00,0.98,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 164, 12.076,   0.126,   149
22,11,16,20,27,00,1.38,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 202, 11.029,   0.162,   193
22,11,16,22,27,00,1.13,1.34,1.14,1.74, 7.5, 5.6, 5.2, 5.9, 185, 10.484,   0.053,   283
22,11,17,00,27,00,1.71,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 161, 10.720,   0.019,    23
22,11,17,02,27,00,1.44,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 197, 11.602,   0.079,    14
22,11,17,04,27,00,1.39,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 181, 12.210,   0.057,    61
22,11,17,06,27,00,1.18,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 177, 12.042,   0.157,   126
22,11,17,08,27,00,0.85,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 173, 11.152,   0.101,   177
22,11,17,10,27,00,0.79,1.01,0.87,1.11, 8.5, 6.0, 5.6, 6.5, 193, 10.585,   0.108,   190
22,11,17,12,27,00,0.79,1.00,0.92,1.29, 9.8, 4.1, 3.9, 3.6, 173, 10.823,   0.096,   286
22,11,17,14,27,00,0.84,1.09,0.96,1.32, 8.5, 5.9, 5.4, 7.5, 181, 11.614,   0.097,   336
22,11,17,16,27,00,1.20,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 190, 12.266,   0.055,    35
22,11,17,18,27,00,1.19,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 176, 12.190,   0.117,   124
22,11,17,20,27,00,1.00,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 209, 11.264,   0.166,   152
22,11,17,22,27,00,0.93,1.22,1.02,1.41, 7.5, 5.7, 5.4, 6.8, 201, 10.408,   0.084,   205
22,11,18,00,27,00,0.89,1.19,1.00,1.53, 8.5, 6.8, 6.3, 6.3, 205, 10.444,   0.087,   270
22,11,18,02,27,00,0.96,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 197, 11.238,   0.082,     0
22,11,18,04,27,00,0.96,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 186, 12.120,   0.103,   352
22,11,18,06,27,00,1.09,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 181, 12.301,   0.064,   127
22,11,18,08,27,00,0.82,1.09,0.94,1.29, 9.8, 6.7, 6.0, 7.1, 204, 11.670,   0.132,   146
22,11,18,10,27,00,0.73,1.02,0.89,1.27, 8.5, 5.1, 4.5, 7.3, 193, 10.784,   0.146,   171
22,11,18,12,27,00,0.80,1.01,0.84,1.16, 8.5, 6.5, 5.9, 6.0, 190, 10.565,   0.050,   283
22,11,18,14,27,00,0.68,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 161, 11.211,   0.123,   330
22,11,18,16,27,00,0.75,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 185, 12.146,   0.176,   343
22,11,18,18,27,00,1.04,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 193, 12.521,   0.074,    34
22,11,18,20,27,00,0.92,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 197, 11.948,   0.239,   133
22,11,18,22,27,00,0.60,0.89,0.77,-0.00, 6.7, 4.4, 4.4,-0.1, 217, 10.809,   0.201,   179
22,11,19,00,27,00,0.67,0.84,0.70,1.10, 6.7, 6.7, 6.7, 6.1, 205, 10.382,   0.122,   280
22,11,19,02,27,00,0.65,0.97,0.86,1.24, 7.5, 3.9, 4.2, 5.0, 197, 10.959,   0.158,   305
22,11,19,04,27,00,0.61,0.91,0.80,-0.00, 7.5, 4.4, 4.7,-0.1, 197, 11.970,   0.215,   322
22,11,19,06,27,00,0.61,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 190, 12.611,   0.035,   296
22,11,19,08,27,00,0.67,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 198, 12.381,   0.157,   169
22,11,19,10,27,00,0.70,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 206, 11.285,   0.200,   182
22,11,19,12,27,00,0.86,1.02,0.86,1.32, 8.5, 7.4, 7.2, 9.0, 185, 10.551,   0.160,   229
22,11,19,14,27,00,0.67,0.95,0.81,1.13, 8.5, 5.5, 5.5, 6.3, 185, 10.852,   0.154,   303
22,11,19,16,27,00,0.88,1.12,0.96,1.34, 8.5, 6.7, 6.6, 6.4, 189, 11.828,   0.277,   338
22,11,19,18,27,00,0.87,1.53,1.38,1.70, 7.5, 7.3, 7.3, 7.1, 205, 12.594,   0.177,   334
22,11,19,20,27,00,0.75,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 205, 12.447,   0.054,   133
22,11,19,22,27,00,0.83,-0.00,-0.00,-0.00, 3.7,-0.1,-0.1,-0.1, 210, 11.332,   0.237,   147
22,11,20,00,27,00,0.65,0.82,0.67,1.02, 6.7, 5.2, 5.4, 6.1, 189, 10.413,   0.090,   190
22,11,20,02,27,00,0.70,0.90,0.74,1.20, 7.5, 5.6, 5.5, 5.5, 189, 10.597,   0.134,   278
22,11,20,04,27,00,0.73,0.99,0.82,-0.00, 6.7, 4.7, 4.5,-0.1, 197, 11.615,   0.104,   338
22,11,20,06,27,00,1.11,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 201, 12.600,   0.114,   351
22,11,20,08,27,00,1.43,2.23,1.94,2.54, 7.5, 6.8, 7.0, 7.0, 205, 12.679,   0.124,   112
22,11,20,10,27,00,0.79,1.05,0.91,1.16, 7.5, 5.1, 4.7, 5.8, 201, 11.677,   0.196,   141
22,11,20,12,27,00,0.78,1.03,0.86,1.26, 6.7, 6.5, 5.8, 7.8, 200, 10.519,   0.157,   191
22,11,20,14,27,00,1.10,1.27,1.08,1.54, 7.5, 5.3, 5.1, 4.5, 194, 10.444,   0.064,   292
