Hs in m, Tp in sec, Dp in deg, Depth in m

 yr,  mo,  da,  hr,  mn,  sc,  Hs,  H1/10, H1/3, Hmax,  Tp, T1/10, T1/3, Tmax,   Dp,  Depth,     CM,       CD
22,11,02,08,19,06,0.26,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 159, 13.827,   0.181,   147
22,11,02,10,19,06,0.25,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 167, 12.760,   0.130,   202
22,11,02,12,19,06,0.50,0.70,0.60,0.87, 9.8, 4.8, 4.4, 6.3, 152, 12.918,   0.246,   261
22,11,02,14,19,06,0.58,0.75,0.66,0.97, 2.7, 3.7, 3.7, 5.8, 128, 14.061,   0.308,   288
22,11,02,16,19,06,0.40,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 143, 15.042,   0.208,   292
22,11,02,18,19,06,0.24,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 186, 15.237,   0.070,   109
22,11,02,20,19,06,0.19,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 159, 14.197,   0.223,   133
22,11,02,22,19,06,0.26,0.37,0.30,0.55, 9.8, 6.6, 5.1, 7.0, 163, 12.773,   0.189,   174
22,11,03,00,19,06,0.21,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 171, 12.540,   0.137,   251
22,11,03,02,19,06,0.19,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 181, 13.293,   0.291,   289
22,11,03,04,19,06,0.18,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 159, 14.678,   0.199,   297
22,11,03,06,19,06,0.21,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 172, 15.249,   0.031,   159
22,11,03,08,19,06,0.20,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 175, 14.745,   0.180,   120
22,11,03,10,19,06,0.16,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 181, 13.437,   0.166,   138
22,11,03,12,19,06,0.24,0.61,0.46,-0.00, 9.8, 9.8, 9.0,-0.1, 181, 12.825,   0.088,   228
22,11,03,14,19,06,0.24,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 176, 13.455,   0.247,   294
22,11,03,16,19,06,0.26,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 180, 14.686,   0.252,   297
22,11,03,18,19,06,0.22,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 175, 15.428,   0.111,   320
22,11,03,20,19,06,0.37,-0.00,-0.00,-0.00, 3.0,-0.1,-0.1,-0.1,  64, 15.047,   0.186,   108
22,11,03,22,19,06,0.30,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 151, 13.641,   0.265,   127
22,11,04,00,19,06,0.52,0.64,0.53,0.82, 4.1, 3.7, 3.8, 4.1, 211, 12.552,   0.082,   180
22,11,04,02,19,06,0.77,0.93,0.77,1.26, 4.4, 3.9, 4.0, 4.1, 199, 12.869,   0.147,   266
22,11,04,04,19,06,0.63,0.86,0.74,1.05, 4.7, 4.3, 4.0, 5.4, 210, 14.188,   0.225,   298
22,11,04,06,19,06,0.78,0.93,0.76,1.27, 5.1, 4.5, 4.5, 6.3, 221, 15.217,   0.145,   313
22,11,04,08,19,06,0.75,0.92,0.77,1.16, 5.1, 4.4, 4.5, 3.8, 208, 15.226,   0.103,    99
22,11,04,10,19,06,0.55,0.75,0.61,0.92, 4.7, 4.3, 4.2, 3.4, 211, 14.032,   0.234,   118
22,11,04,12,19,06,0.53,0.68,0.56,0.89, 5.1, 4.7, 4.6, 4.5, 195, 12.737,   0.112,   147
22,11,04,14,19,06,0.59,0.76,0.63,1.02, 6.1, 4.4, 4.5, 5.4, 195, 12.728,   0.164,   266
22,11,04,16,19,06,0.63,1.21,1.02,1.42, 3.9, 4.0, 3.6, 3.4, 175, 13.890,   0.229,   294
22,11,04,18,19,06,0.61,1.49,1.29,1.72, 6.1, 4.2, 3.4, 4.8, 208, 15.077,   0.213,   297
22,11,04,20,19,06,0.78,0.94,0.79,1.30, 5.1, 4.3, 4.4, 4.5, 219, 15.315,   0.092,   112
22,11,04,22,19,06,0.76,0.92,0.81,1.06, 4.4, 4.0, 3.8, 3.5, 211, 14.293,   0.273,   118
22,11,05,00,19,06,0.56,0.72,0.59,0.94, 4.7, 4.0, 4.1, 3.6, 195, 12.735,   0.177,   136
22,11,05,02,19,06,0.49,-0.00,-0.00,-0.00, 4.7,-0.1,-0.1,-0.1, 171, 12.482,   0.112,   265
22,11,05,04,19,06,0.59,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 195, 13.461,   0.258,   293
22,11,05,06,19,06,0.50,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 219, 14.875,   0.247,   301
22,11,05,08,19,06,0.76,0.96,0.78,1.27, 5.6, 4.8, 4.7, 4.8, 207, 15.434,   0.019,   191
22,11,05,10,19,06,0.55,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 219, 14.704,   0.208,   116
22,11,05,12,19,06,0.59,0.83,0.70,1.02, 5.6, 4.2, 4.1, 4.1, 199, 13.022,   0.229,   137
22,11,05,14,19,06,0.49,-0.00,-0.00,-0.00, 4.4,-0.1,-0.1,-0.1, 196, 12.453,   0.076,   246
22,11,05,16,19,06,0.73,0.94,0.81,1.15, 4.7, 4.1, 3.9, 5.4, 196, 13.086,   0.205,   290
22,11,05,18,19,06,0.61,-0.00,-0.00,-0.00, 3.3,-0.1,-0.1,-0.1, 181, 14.589,   0.252,   302
22,11,05,20,19,06,0.85,1.08,0.88,1.49, 5.6, 4.7, 4.7, 4.9, 199, 15.366,   0.041,   331
22,11,05,22,19,06,0.72,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 215, 14.861,   0.209,   109
22,11,06,00,19,06,0.68,0.89,0.78,1.33, 5.6, 4.3, 4.2, 4.9, 211, 13.154,   0.248,   138
22,11,06,02,19,06,0.44,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 207, 12.350,   0.061,   223
22,11,06,04,19,06,0.66,0.87,0.72,1.18, 5.6, 4.7, 4.6, 3.9, 155, 12.889,   0.215,   272
22,11,06,06,19,06,0.57,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 172, 14.420,   0.277,   301
22,11,06,08,19,06,0.65,0.81,0.66,1.11, 5.6, 4.9, 4.7, 5.4, 180, 15.465,   0.084,   302
22,11,06,10,19,06,0.70,0.86,0.70,1.28, 5.1, 4.4, 4.5, 3.8, 171, 15.246,   0.208,   120
22,11,06,12,19,06,0.48,-0.00,-0.00,-0.00, 3.9,-0.1,-0.1,-0.1, 195, 13.758,   0.293,   137
22,11,06,14,19,06,0.64,1.09,0.84,-0.00,25.6,10.0, 5.8,-0.1, 347, 12.436,   0.193,   191
22,11,06,16,19,06,0.69,0.83,0.69,1.01, 4.4, 4.8, 4.6, 4.5, 181, 12.702,   0.219,   258
22,11,06,18,19,06,0.69,0.92,0.78,1.14, 4.1, 4.0, 3.9, 4.1, 170, 14.071,   0.325,   298
22,11,06,20,19,06,0.77,0.96,0.78,1.24, 5.6, 4.1, 4.3, 3.6, 208, 15.240,   0.121,   298
22,11,06,22,19,06,1.01,1.18,0.96,1.67, 4.4, 4.5, 4.6, 3.9, 186, 15.332,   0.127,   113
22,11,07,00,19,06,0.73,0.97,0.82,1.20, 4.4, 4.2, 4.1, 5.1, 211, 14.038,   0.268,   130
22,11,07,02,19,06,0.80,0.98,0.81,1.32, 4.4, 4.5, 4.5, 4.3, 175, 12.607,   0.149,   160
22,11,07,04,19,06,0.92,1.11,0.92,1.45, 5.1, 4.6, 4.7, 4.3, 200, 12.637,   0.172,   268
22,11,07,06,19,06,0.94,1.42,1.17,1.73, 4.7, 4.2, 3.9, 4.1, 170, 13.906,   0.261,   301
22,11,07,08,19,06,1.03,1.27,1.03,1.68, 6.1, 5.1, 5.0, 4.6, 203, 15.209,   0.182,   286
22,11,07,10,19,06,1.13,1.39,1.14,1.85, 5.6, 5.0, 5.0, 5.1, 199, 15.474,   0.096,   108
22,11,07,12,19,06,0.89,1.05,0.93,-0.00, 5.1, 4.7, 4.2,-0.1, 203, 14.273,   0.256,   119
22,11,07,14,19,06,0.80,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 195, 12.556,   0.196,   149
22,11,07,16,19,06,0.87,1.78,1.38,-0.00,25.6,15.1,10.5,-0.1,  87, 12.260,   0.084,   272
22,11,07,18,19,06,0.97,1.13,1.01,-0.00, 6.7, 4.7, 4.4,-0.1, 167, 13.126,   0.238,   303
22,11,07,20,19,06,0.80,0.79,0.72,-0.00, 6.7, 3.4, 3.1,-0.1, 170, 14.658,   0.268,   313
22,11,07,22,19,06,1.03,1.30,1.05,1.70, 6.7, 6.2, 6.1, 6.3, 208, 15.214,   0.043,   120
22,11,08,00,19,06,0.64,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 199, 14.340,   0.227,   109
22,11,08,02,19,06,0.76,0.92,0.77,1.24, 3.0, 3.6, 3.8, 3.9, 331, 12.703,   0.179,   151
22,11,08,04,19,06,0.74,1.10,0.86,-0.00,25.6,14.4, 9.2,-0.1, 303, 12.287,   0.143,   191
22,11,08,06,19,06,0.81,1.02,0.90,1.45, 3.1, 4.0, 3.9, 4.4, 323, 13.130,   0.220,   280
22,11,08,08,19,06,0.71,-0.00,-0.00,-0.00, 3.5,-0.1,-0.1,-0.1, 330, 14.771,   0.269,   309
22,11,08,10,19,06,0.89,1.01,0.85,-0.00, 3.3, 4.7, 4.5,-0.1, 322, 15.486,   0.046,   165
22,11,08,12,19,06,0.77,-0.00,-0.00,-0.00, 3.1,-0.1,-0.1,-0.1, 303, 14.752,   0.234,   112
22,11,08,14,19,06,0.73,0.93,0.79,1.10, 3.0, 3.5, 3.4, 3.6, 315, 12.942,   0.204,   155
22,11,08,16,19,06,0.74,1.82,1.32,-0.00,25.6,21.6,15.0,-0.1, 119, 12.150,   0.067,   205
22,11,08,18,19,06,0.69,0.83,0.68,1.14, 3.0, 3.9, 3.8, 4.3, 359, 12.699,   0.211,   294
22,11,08,20,19,06,0.73,0.95,0.81,1.19, 3.5, 3.9, 3.8, 4.0, 343, 14.151,   0.271,   304
22,11,08,22,19,06,0.78,0.97,0.80,1.24, 3.3, 3.9, 4.0, 4.4, 343, 15.092,   0.091,   319
22,11,09,00,19,06,0.73,-0.00,-0.00,-0.00, 3.1,-0.1,-0.1,-0.1, 344, 14.796,   0.155,    97
22,11,09,02,19,06,0.63,0.85,0.75,-0.00, 2.7, 4.3, 3.8,-0.1, 355, 13.388,   0.266,   143
22,11,09,04,19,06,0.19,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 215, 12.533,   0.092,   149
22,11,09,06,19,06,0.45,0.61,0.48,0.86, 2.5, 3.0, 3.0, 3.6, 351, 13.007,   0.175,   299
22,11,09,08,19,06,0.35,-0.00,-0.00,-0.00, 2.7,-0.1,-0.1,-0.1, 107, 14.512,   0.297,   287
22,11,09,10,19,06,0.43,0.53,0.44,0.68, 2.6, 3.8, 3.6, 3.8, 115, 15.554,   0.163,   295
22,11,09,12,19,06,0.18,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 171, 15.433,   0.143,   113
22,11,09,14,19,06,0.14,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 171, 14.008,   0.198,   144
22,11,09,16,19,06,0.14,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 151, 12.675,   0.224,   192
22,11,09,18,19,06,0.17,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 155, 12.812,   0.245,   276
22,11,09,20,19,06,0.18,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 203, 14.066,   0.328,   289
22,11,09,22,19,06,0.14,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 151, 15.178,   0.181,   274
22,11,10,00,19,06,0.19,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 167, 15.285,   0.058,   135
22,11,10,02,19,06,0.40,0.63,0.55,0.73,11.6, 4.2, 3.7, 2.6, 143, 14.203,   0.242,   120
22,11,10,04,19,06,0.53,0.66,0.54,0.92, 2.6, 3.4, 3.3, 2.8, 215, 12.882,   0.097,   149
22,11,10,06,19,06,0.78,1.02,0.84,1.38, 4.4, 3.9, 3.9, 3.3, 196, 12.908,   0.073,   291
22,11,10,08,19,06,0.94,1.17,1.00,1.71, 5.6, 4.4, 4.3, 5.8, 207, 14.081,   0.241,   313
22,11,10,10,19,06,1.31,1.55,1.29,1.95, 4.1, 4.9, 5.1, 5.0, 181, 15.276,   0.214,   307
22,11,10,12,19,06,1.32,1.55,1.28,2.03, 6.7, 5.6, 5.5, 5.1, 223, 15.439,   0.099,    98
22,11,10,14,19,06,0.91,1.10,0.97,1.18, 7.5, 4.9, 4.5, 5.8, 208, 14.248,   0.266,   116
22,11,10,16,19,06,0.79,1.02,0.83,1.36, 8.5, 6.1, 6.1, 5.5, 199, 12.631,   0.168,   144
22,11,10,18,19,06,0.76,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 151, 12.273,   0.138,   253
22,11,10,20,19,06,0.87,1.05,0.93,-0.00, 8.5, 5.0, 4.8,-0.1, 207, 13.072,   0.196,   278
22,11,10,22,19,06,0.77,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 175, 14.485,   0.247,   307
22,11,11,00,19,06,0.98,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 204, 15.007,   0.058,     2
22,11,11,02,19,06,0.77,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 214, 14.364,   0.232,   108
22,11,11,04,19,06,0.73,0.98,0.85,1.11, 8.5, 5.4, 5.2, 6.5, 195, 13.016,   0.199,   133
22,11,11,06,19,06,0.83,1.01,0.85,1.38, 8.5, 6.0, 6.0, 6.1, 163, 12.740,   0.080,   247
22,11,11,08,19,06,0.75,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 191, 13.618,   0.279,   284
22,11,11,10,19,06,0.74,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 191, 14.899,   0.227,   297
22,11,11,12,19,06,0.82,1.11,0.89,1.39, 5.6, 6.1, 5.9, 6.5, 212, 15.503,   0.042,   273
22,11,11,14,19,06,0.55,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 208, 14.898,   0.194,   141
22,11,11,16,19,06,0.43,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 208, 13.439,   0.205,   148
22,11,11,18,19,06,0.55,0.70,0.57,0.90, 6.7, 5.4, 5.3, 4.8, 195, 12.585,   0.143,   200
22,11,11,20,19,06,0.64,0.87,0.77,1.00, 5.1, 4.6, 4.5, 6.6, 163, 13.051,   0.225,   291
22,11,11,22,19,06,0.62,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 167, 14.328,   0.293,   296
22,11,12,00,19,06,0.73,0.89,0.73,1.19, 5.1, 4.8, 4.7, 4.5, 200, 15.118,   0.115,   294
22,11,12,02,19,06,0.84,1.03,0.83,-0.00,25.6, 9.1, 6.3,-0.1, 162, 14.901,   0.134,   106
22,11,12,04,19,06,0.81,-0.00,-0.00,-0.00, 4.1,-0.1,-0.1,-0.1, 186, 13.804,   0.172,   120
22,11,12,06,19,06,0.92,1.16,1.01,1.66, 5.1, 4.3, 4.0, 5.8, 171, 12.978,   0.031,   192
22,11,12,08,19,06,1.56,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 196, 13.514,   0.178,   297
22,11,12,10,19,06,1.73,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 159, 14.572,   0.192,   289
22,11,12,12,19,06,1.67,1.94,1.64,2.56, 7.5, 6.0, 6.0, 6.3, 180, 15.330,   0.080,   265
22,11,12,14,19,06,2.17,2.56,2.17,3.17, 7.5, 7.1, 7.0, 7.1, 170, 15.162,   0.169,   125
22,11,12,16,19,06,1.39,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 188, 13.786,   0.210,   116
22,11,12,18,19,06,1.19,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 167, 12.581,   0.060,   142
22,11,12,20,19,06,1.23,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 164, 12.565,   0.068,   273
22,11,12,22,19,06,1.27,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 158, 13.515,   0.188,   262
22,11,13,00,19,06,1.01,1.06,1.00,1.16,11.6, 6.9, 5.5, 9.5, 155, 14.598,   0.181,   299
22,11,13,02,19,06,0.93,1.06,1.00,-0.00,11.6, 8.9, 7.0,-0.1, 143, 14.785,   0.032,   135
22,11,13,04,19,06,1.05,1.28,1.08,1.69,11.6, 8.0, 7.6, 9.1, 147, 13.979,   0.152,   162
22,11,13,06,19,06,0.72,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 186, 13.011,   0.111,   206
22,11,13,08,19,06,0.98,1.16,1.04,1.25,11.6, 7.3, 6.3, 8.1, 170, 13.042,   0.174,   276
22,11,13,10,19,06,1.08,1.22,1.05,1.55, 9.8, 6.5, 5.9, 8.6, 150, 14.110,   0.306,   290
22,11,13,12,19,06,1.26,2.10,1.60,2.67, 9.8, 8.9, 8.1,10.5, 175, 15.092,   0.213,   295
22,11,13,14,19,06,1.02,1.26,1.04,1.65, 9.8, 8.8, 8.2, 8.0, 151, 15.317,   0.049,   203
22,11,13,16,19,06,0.82,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 191, 14.493,   0.150,   122
22,11,13,18,19,06,0.89,1.13,1.00,1.51, 9.8, 5.3, 4.7,14.6, 162, 13.221,   0.122,   150
22,11,13,20,19,06,0.98,1.14,0.99,-0.00, 9.8, 5.8, 5.3,-0.1, 146, 12.873,   0.092,   251
22,11,13,22,19,06,0.82,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 162, 13.576,   0.258,   277
22,11,14,00,19,06,0.84,1.17,1.00,1.65, 8.5, 6.6, 4.9, 6.4, 157, 14.599,   0.213,   279
22,11,14,02,19,06,1.17,-0.00,-0.00,-0.00, 5.1,-0.1,-0.1,-0.1, 203, 15.024,   0.018,   126
22,11,14,04,19,06,1.19,-0.00,-0.00,-0.00, 6.1,-0.1,-0.1,-0.1, 211, 14.431,   0.195,    99
22,11,14,06,19,06,0.97,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 206, 13.342,   0.108,   117
22,11,14,08,19,06,0.93,1.13,0.97,-0.00, 8.5, 5.5, 4.7,-0.1, 169, 12.926,   0.030,    31
22,11,14,10,19,06,0.89,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 138, 13.552,   0.174,   316
22,11,14,12,19,06,0.83,1.11,0.98,-0.00, 8.5, 7.2, 5.3,-0.1, 203, 14.418,   0.223,   317
22,11,14,14,19,06,0.98,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 207, 14.995,   0.098,    18
22,11,14,16,19,06,0.71,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 207, 14.532,   0.195,   112
22,11,14,18,19,06,0.67,1.04,0.90,-0.00, 8.5, 7.1, 5.5,-0.1, 190, 13.458,   0.217,   123
22,11,14,20,19,06,0.66,0.80,0.67,1.00, 8.5, 5.4, 4.8, 5.9, 199, 12.682,   0.078,   196
22,11,14,22,19,06,0.63,0.89,0.75,-0.00, 7.5, 5.4, 4.6,-0.1, 180, 12.957,   0.145,   232
22,11,15,00,19,06,0.55,0.82,0.68,1.02, 8.5, 5.1, 4.6, 6.1, 195, 13.950,   0.228,   292
22,11,15,02,19,06,0.44,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 207, 14.688,   0.118,   280
22,11,15,04,19,06,0.37,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 155, 14.665,   0.115,   159
22,11,15,06,19,06,0.52,1.15,1.02,-0.00, 6.7, 4.3, 3.4,-0.1, 219, 13.864,   0.258,   153
22,11,15,08,19,06,0.25,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 194, 13.323,   0.103,   185
22,11,15,10,19,06,0.44,0.73,0.63,0.81, 7.5, 6.8, 5.2, 5.1, 142, 13.528,   0.163,   275
22,11,15,12,19,06,0.27,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 175, 14.328,   0.284,   279
22,11,15,14,19,06,0.32,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 211, 15.040,   0.225,   296
22,11,15,16,19,06,0.38,-0.00,-0.00,-0.00, 5.6,-0.1,-0.1,-0.1, 211, 15.039,   0.030,   231
22,11,15,18,19,06,0.37,0.58,0.51,0.74, 8.5, 5.3, 5.0, 5.0, 167, 14.137,   0.214,   140
22,11,15,20,19,06,0.32,0.56,0.49,0.63, 7.5, 5.4, 5.0, 4.9, 167, 13.081,   0.143,   180
22,11,15,22,19,06,0.32,0.52,0.41,0.64, 7.5, 6.0, 5.5, 5.3, 170, 12.924,   0.145,   255
22,11,16,00,19,06,0.24,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 158, 13.750,   0.212,   300
22,11,16,02,19,06,0.19,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 154, 14.651,   0.238,   293
22,11,16,04,19,06,0.22,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 162, 14.939,   0.032,   272
22,11,16,06,19,06,0.48,0.81,0.72,-0.00, 2.7, 5.4, 4.3,-0.1,  85, 14.473,   0.153,   123
22,11,16,08,19,06,0.42,-0.00,-0.00,-0.00, 2.8,-0.1,-0.1,-0.1, 106, 13.735,   0.131,   154
22,11,16,10,19,06,0.35,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 174, 13.568,   0.091,   273
22,11,16,12,19,06,0.94,1.17,1.00,1.63, 3.9, 3.8, 3.7, 4.4, 158, 14.057,   0.267,   293
22,11,16,14,19,06,1.00,-0.00,-0.00,-0.00, 4.4,-0.1,-0.1,-0.1, 168, 14.868,   0.200,   279
22,11,16,16,19,06,1.16,1.38,1.14,1.86, 5.6, 4.8, 4.8, 5.3, 162, 15.171,   0.107,   235
22,11,16,18,19,06,1.10,-0.00,-0.00,-0.00, 6.7,-0.1,-0.1,-0.1, 161, 14.707,   0.136,   131
22,11,16,20,19,06,1.43,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 186, 13.683,   0.190,   141
22,11,16,22,19,06,1.33,1.57,1.27,1.93, 7.5, 6.6, 6.3, 4.0, 172, 12.943,   0.021,   126
22,11,17,00,19,06,1.48,1.71,1.44,2.22, 9.8, 6.9, 7.1, 4.0, 163, 13.237,   0.141,   288
22,11,17,02,19,06,1.39,1.72,1.44,2.11, 7.5, 7.5, 7.1, 8.0, 155, 14.070,   0.142,   297
22,11,17,04,19,06,1.21,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 159, 14.731,   0.061,   318
22,11,17,06,19,06,0.92,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 167, 14.646,   0.128,    88
22,11,17,08,19,06,0.68,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 159, 13.784,   0.203,   110
22,11,17,10,19,06,0.82,1.00,0.80,1.18, 9.8, 8.2, 8.3, 8.0, 175, 13.192,   0.133,   183
22,11,17,12,19,06,0.84,1.07,0.89,1.27, 8.5, 7.7, 7.4, 7.0, 163, 13.386,   0.182,   256
22,11,17,14,19,06,1.14,1.35,1.09,1.60, 8.5, 8.0, 7.7, 8.0, 155, 14.081,   0.219,   266
22,11,17,16,19,06,1.00,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 185, 14.780,   0.086,   295
22,11,17,18,19,06,0.99,-0.00,-0.00,-0.00, 9.8,-0.1,-0.1,-0.1, 146, 14.769,   0.061,   111
22,11,17,20,19,06,1.07,1.30,1.04,1.75, 8.5, 5.8, 5.4, 7.0, 199, 13.899,   0.210,   117
22,11,17,22,19,06,0.83,0.96,0.80,1.26, 7.5, 5.5, 5.0, 3.0, 195, 12.927,   0.110,   131
22,11,18,00,19,06,0.82,1.02,0.82,1.57, 8.5, 6.0, 5.5, 8.5, 207, 12.897,   0.070,   239
22,11,18,02,19,06,0.83,-0.00,-0.00,-0.00, 7.5,-0.1,-0.1,-0.1, 191, 13.713,   0.070,   307
22,11,18,04,19,06,0.84,1.03,0.89,1.31, 8.5, 6.3, 5.6, 6.5, 196, 14.611,   0.111,   318
22,11,18,06,19,06,0.81,-0.00,-0.00,-0.00, 8.5,-0.1,-0.1,-0.1, 159, 14.867,   0.049,    80
22,11,18,08,19,06,0.77,1.03,0.83,1.33, 8.5, 8.0, 7.5, 7.0, 185, 14.300,   0.262,   126
22,11,18,10,19,06,0.73,0.93,0.77,1.11, 8.5, 7.3, 6.7, 3.0, 167, 13.454,   0.147,   135
22,11,18,12,19,06,0.75,0.89,0.71,1.27, 8.5, 6.8, 5.9, 6.5, 181, 13.162,   0.084,   198
22,11,18,14,19,06,0.63,0.84,0.70,0.97, 7.5, 3.8, 5.0, 3.0, 171, 13.711,   0.201,   283
22,11,18,16,19,06,0.65,0.84,0.67,1.08, 6.7, 6.6, 6.5, 6.5, 195, 14.631,   0.232,   297
22,11,18,18,19,06,0.94,1.14,0.94,1.57, 6.7, 5.0, 5.1, 5.0, 218, 15.069,   0.059,   279
22,11,18,20,19,06,0.66,0.89,0.72,1.24, 8.5, 5.2, 5.1, 7.5, 155, 14.575,   0.193,   113
22,11,18,22,19,06,0.54,0.77,0.62,1.10, 9.8, 6.2, 6.0, 5.5, 159, 13.500,   0.213,   129
22,11,19,00,19,06,0.60,0.80,0.66,0.97, 6.1, 6.5, 6.4, 5.5, 180, 12.837,   0.055,   212
22,11,19,02,19,06,0.61,0.80,0.66,1.03, 8.5, 6.5, 6.8, 6.5, 185, 13.480,   0.231,   284
22,11,19,04,19,06,0.66,0.80,0.65,1.11, 6.1, 6.4, 6.7, 6.5, 207, 14.439,   0.273,   284
22,11,19,06,19,06,0.68,0.81,0.69,1.01, 6.7, 6.5, 6.4, 6.5, 214, 15.125,   0.216,   291
22,11,19,08,19,06,0.52,0.80,0.64,1.12, 6.7, 4.1, 5.4, 2.0, 199, 14.997,   0.014,   209
22,11,19,10,19,06,0.42,0.63,0.49,0.93, 8.5, 8.0, 7.7, 8.0, 192, 13.950,   0.079,   137
22,11,19,12,19,06,0.71,0.87,0.71,1.08, 8.5, 7.6, 7.8, 6.0, 186, 13.194,   0.082,   223
22,11,19,14,19,06,0.80,0.92,0.76,1.15, 8.5, 7.8, 7.9, 9.0, 167, 13.404,   0.207,   281
22,11,19,16,19,06,0.86,1.00,0.81,1.29, 8.5, 7.4, 7.5, 7.5, 170, 14.285,   0.253,   282
22,11,19,18,19,06,0.81,0.93,0.78,1.22, 7.5, 6.4, 6.6, 6.0, 199, 15.090,   0.136,   286
22,11,19,20,19,06,0.71,1.08,0.90,1.42, 5.6, 3.7, 3.9, 7.0, 195, 15.035,   0.141,   111
22,11,19,22,19,06,0.63,0.78,0.64,1.09, 5.1, 5.6, 5.3, 5.0, 180, 13.996,   0.283,   121
22,11,20,00,19,06,0.57,0.69,0.57,0.82, 6.1, 5.8, 5.6, 6.5, 186, 12.986,   0.110,   158
